"wavelength" "BPf1sun00000" "BPf1sun00001" "BPf1sun00002" "BPf1sun00003" "BPf1sun00004" "BPf1sun00005" "BPf1sun00006" "BPf1sun00007" "BPf1sun00008" "BPf1sun00009" "BPf1sun00010" "BPf1sun00011" "BPf1sun00012" "BPf1sun00013" "BPf1sun00014" "BPf1sun00015" "BPf1sun00016" "BPf1sun00017" "BPf1sun00018" "BPf1sun00019" "BPf1sun00020" "BPf1sun00021" "BPf1sun00022" "BPf1sun00023" "BPf1sun00024" "BPf1sun00025" "BPf1sun00026" "BPf1sun00027" "BPf1sun00028" "BPf1sun00029" "BPf1sun00030" "BPf1sun00031" "BPf1sun00032" "BPf1sun00033" "BPf1sun00034" "BPf1sun00035" "BPf1sun00036" "BPf1sun00037" "BPf1sun00038" "BPf1sun00039" "BPf1sun00040" "BPf1sun00041" "BPf1sun00042" "BPf1sun00043" "BPf1sun00044" "BPf1sun00045" "BPf1sun00046" "BPf1sun00047" "BPf1sun00048" "BPf1sun00049" "BPf1sun00050" "BPf1sun00051" "BPf1sun00052" "BPf1sun00053" "BPf1sun00054" "BPf1sun00055" "BPf1sun00056" "BPf1sun00057" "BPf1sun00058" "BPf1sun00059" "BPf1sun00060" "BPf1sun00061" "BPf1sun00062" "BPf1sun00063" "BPf1sun00064" "BPf1sun00065" "BPf1sun00066" "BPf1sun00067" "BPf1sun00068" "BPf1sun00069" "BPf1sun00070" "BPf1sun00071"
773.97 0.600510900550538 0.594502780803574 0.576409188844027 0.587594062368823 0.54798109543977 0.525882670159525 0.544036571408792 0.52946990616659 0.520879306720542 0.517991803841052 0.518741043589664 0.511791147384793 0.534665122808612 0.529438458902921 0.500346311668278 0.494421727925635 0.487262269600344 0.456621322781326 0.447507215818805 0.416981695873038 0.407139770438949 0.398961700620066 0.375869994753711 0.368478071569993 0.360012619184579 0.347165224564399 0.340116318745859 0.317887360449157 0.304756202647191 0.296303435587018 0.300352384688845 0.300853713789361 0.300727469599161 0.300397523934542 0.298685973156175 0.308021734121495 0.313964182711071 0.319770561978684 0.326979407467156 0.339752169789991 0.327736901437479 0.326557686252986 0.329774871703954 0.333563063493022 0.333829431435446 0.320026800333952 0.315744924199101 0.31669513405611 0.330275613232906 0.318608895836035 0.302201662600007 0.302711234312446 0.291722569097915 0.286859639450358 0.295731832167802 0.286198548612991 0.278292001675431 0.274727244774012 0.26960532019601 0.260949206331056 0.261159603713055 0.259295710242524 0.247599851281464 0.242602625136944 0.231813490784341 0.232407048886013 0.231170748342575 0.226489675445362 0.223414762659464 0.222110299901095 0.222925288266852 0.222097096821647
774.41 0.593783088840802 0.587646856459064 0.57317269995095 0.581536646090296 0.541190301056813 0.520729914712433 0.538210370246272 0.524983020674292 0.514721603120834 0.51369776054219 0.514026215881492 0.507033379419479 0.52968465674065 0.524417688806384 0.495924594929772 0.48784044200827 0.483879336661823 0.452552116137673 0.443475316167013 0.413593717547228 0.403415238741156 0.395247228196563 0.370663005496328 0.366049869247901 0.357237395983665 0.342454734034977 0.337283252804166 0.31553408689733 0.302610138469396 0.295494799583651 0.29635656086064 0.29835875276797 0.29824082507349 0.296476858669541 0.2956746427602 0.305448744006078 0.311436178581491 0.315422020386565 0.324319190995401 0.337012109822669 0.325277572966225 0.324121927356263 0.326141188251706 0.33118149227221 0.330768785090065 0.3180131970698 0.312722289664562 0.313780780845265 0.326436974734067 0.315398041554127 0.299654875228484 0.298961113617015 0.288397370680051 0.284989823178794 0.293930308351406 0.283781118360135 0.275607249059322 0.272432537221325 0.268560164726042 0.259885592131032 0.257982840243866 0.256199828220332 0.245511404973261 0.23978508857181 0.231142693953647 0.229775128244142 0.228308248264651 0.225865113651032 0.221487018111132 0.220892995863067 0.220210647207857 0.220501232925938
774.85 0.590198135521674 0.584489160466986 0.566853939709368 0.577624783570433 0.539218899470586 0.518041336935822 0.535475686348524 0.521348357669377 0.510569703018923 0.510056068658086 0.51073932674035 0.503955101834242 0.525806390203408 0.520145902010023 0.492393421966409 0.485580470172999 0.480001457633664 0.448599567918237 0.43942116728762 0.409741355219648 0.401414219614925 0.39371173563143 0.368478573703803 0.361557817069235 0.355067810862429 0.340371927950249 0.334534467782591 0.312418941164621 0.299760917732755 0.293592121635116 0.294688502299835 0.296961735197464 0.29568181116568 0.295017935000549 0.294534145237461 0.304594078861255 0.309063039049397 0.313501054869709 0.321645422509079 0.334626509405849 0.323208872927125 0.321782465672721 0.324276647432093 0.327878418976536 0.327805050551472 0.315727575110439 0.31003215264129 0.31197163851345 0.323518349610053 0.313140002414279 0.296407540709375 0.298385001097018 0.286424607888139 0.28322815408969 0.291838626291765 0.281873134291165 0.273951456465523 0.269889144089482 0.266142606472075 0.256686387188429 0.25717791492336 0.255093920814887 0.244630821687725 0.238435666634193 0.229388800210721 0.227253319756431 0.226406740078074 0.223947449307423 0.219901489558048 0.219367567204331 0.218788363871238 0.217844588296899
775.3 0.593308338677475 0.5889123333421 0.572905311270091 0.580372000698555 0.541379171395811 0.519838973748062 0.537592444137792 0.523770200182404 0.514428656721134 0.514320216317024 0.512490957659371 0.506998227255001 0.530931851665616 0.524265485864142 0.494506524076057 0.488360414901673 0.48274483118156 0.451739660709921 0.442602172777282 0.412148293584794 0.401625587384018 0.39550829133489 0.370409455326171 0.364383433599448 0.356940975698574 0.342768228704509 0.33641227550579 0.31565080335394 0.301112421011956 0.295407850530113 0.29674038695106 0.296921707039015 0.297671000610861 0.295529056598627 0.295637687375385 0.306743951020513 0.312397238870248 0.316211378950005 0.322731813190509 0.337432419680777 0.323394686412855 0.323485734907753 0.326699278760326 0.329784805161354 0.330278389718483 0.316172595025052 0.313430178146323 0.313553400188367 0.325341848694579 0.316029428442251 0.29778749538525 0.299899329290256 0.288093822384172 0.284587127745351 0.293912715958588 0.28420345868953 0.274639744150069 0.272650366337912 0.267440834981565 0.258161207413262 0.257799087944056 0.257289569427999 0.246217269466459 0.241411876665623 0.230706115962912 0.230066353199763 0.228605259886599 0.225192464021161 0.220623126973006 0.219847099624104 0.221072843098183 0.219616954409488
775.74 0.598757543502384 0.592177183331796 0.576999320240165 0.584771068926605 0.545684868257064 0.524132832444846 0.543419183987672 0.529318535036325 0.518120901900883 0.516165690867344 0.516819556048757 0.510178580258141 0.533700208186038 0.526982077129451 0.500844236588266 0.492752152241876 0.486898228511841 0.455487326965164 0.446504451764079 0.415702673496416 0.4046519031464 0.400070778016636 0.373593608199721 0.367034152332404 0.360246903653539 0.346348132863491 0.338841421861051 0.318521562863206 0.30498764504077 0.297216595325293 0.299191128254536 0.300438908871001 0.299164872834049 0.29934941173298 0.298347551892347 0.308150511129184 0.313222517188028 0.319182429912278 0.325891467325705 0.341095002992786 0.32635078077084 0.326362619232849 0.327654846891171 0.333147331780447 0.332095511726471 0.320687640690815 0.314290529605885 0.315621264094248 0.328696977804819 0.316757068684442 0.301588120987134 0.302067236544872 0.291666226999695 0.287146629759332 0.296460470438879 0.285058544742695 0.277799182018155 0.273927650834481 0.269807522760188 0.261081001027466 0.261280773965205 0.258582064596167 0.248128981184951 0.242849898503776 0.232934017452538 0.231093476067756 0.230439007632434 0.226452232705688 0.22294027527585 0.221638264262151 0.22161961803669 0.220436223071286
776.19 0.599539950861064 0.594642831561483 0.578518369425974 0.58520713659265 0.547484817211136 0.524723955142925 0.544253694210055 0.530390119417579 0.520004208037264 0.518252422494957 0.518876268906104 0.512361537328884 0.535405264241282 0.528935717878454 0.499585356258452 0.494608221180147 0.487459221622606 0.456272178848707 0.446452300253123 0.418532921115396 0.405516939712787 0.398464533805651 0.37541206431505 0.368374451792782 0.35920427913993 0.347013146602432 0.341249749846425 0.317155158316038 0.304760086384334 0.298744166490309 0.299715949513278 0.300674616986334 0.300667838417141 0.299150117508798 0.298084710327183 0.308082163515893 0.313716019554396 0.319239113072698 0.327053360014328 0.341506449342287 0.3283137540157 0.325836417224918 0.328969370444627 0.332892180929803 0.33325261720397 0.321124914978361 0.314443649594208 0.31775259711792 0.329666456529867 0.317774527982544 0.302896904311119 0.302728871334576 0.291907345199849 0.287611336556454 0.297278330445007 0.28747995868303 0.278671786439039 0.274370970347331 0.27021184202451 0.261525434349407 0.260416588953629 0.258808495022567 0.24772722204763 0.243960488381654 0.232222805943086 0.232131436025562 0.231471023106186 0.227425680812326 0.222987466091476 0.22143133303316 0.223230027667626 0.221383713282659
776.63 0.599264795220601 0.595336813440216 0.580212174441865 0.587480241049589 0.547404696848312 0.524358736023657 0.542977329505696 0.529877724879192 0.518372083201654 0.518033095454156 0.517113223138775 0.510802132514473 0.536179207900375 0.530561380168575 0.501651230753127 0.494754567638058 0.488262095161094 0.456150216876212 0.446919540927341 0.416715138621194 0.407295823561413 0.400279974390601 0.374327386712696 0.369010787547457 0.360532447434703 0.347215742986102 0.340343168883931 0.318016716330413 0.30507765621201 0.298148701285056 0.300093088460621 0.301170649048507 0.300239241685872 0.299373701363506 0.300249547708638 0.309463881887823 0.315452463839778 0.319958282639406 0.327275991539434 0.340576486697083 0.328262420381609 0.32578968588117 0.331460054763072 0.334218766057543 0.333546824241305 0.32063146582789 0.316039834088541 0.316543624090135 0.330794903093435 0.319041951713263 0.302471088454706 0.301871759188994 0.2919136716955 0.288342735485068 0.296747632726628 0.286788766156314 0.278180704055842 0.274478629557364 0.270282704991647 0.263124088788387 0.2614380876895 0.259621561919304 0.24929117697512 0.242447007124964 0.233158060009073 0.231347378388986 0.231601585617059 0.22707983657298 0.223468849038804 0.222238150699873 0.221822452153523 0.221415609591076
777.08 0.597222888504987 0.591568725121404 0.574185525024187 0.585042626817017 0.545784310086691 0.5223286559527 0.541345403135958 0.527979213523723 0.51708438092437 0.51664166093932 0.516042826980979 0.509367224632646 0.53366077196339 0.527682680897997 0.498348890414065 0.492253181557764 0.484147585754472 0.453532679779395 0.444148039721907 0.414752278459994 0.40531814749855 0.397951810777434 0.372311986001941 0.367114351922212 0.358124413559667 0.345043219220935 0.338391971191097 0.316610114191603 0.304637626805857 0.297153792795992 0.297498100496631 0.298585233480858 0.298901369868525 0.29856280388574 0.297856225932843 0.306282671817036 0.313154982743471 0.317941558364208 0.325246920753245 0.339956087974703 0.326519752035841 0.325502233481801 0.326554103919586 0.331434134033883 0.332336060908469 0.319100744420783 0.314930665642499 0.315646633627907 0.327394413840759 0.317000603225417 0.3008538007989 0.302225536915743 0.289480513286233 0.285340848126861 0.295142720463594 0.285263580920596 0.276604965270805 0.273725362480921 0.269580424750518 0.260896106870905 0.259646664092065 0.258695492030988 0.24815563699632 0.240382189218725 0.231711846359869 0.230994352062804 0.230255581153022 0.226617018368107 0.221329711946875 0.221146802274736 0.221453742044321 0.22016074563987
777.52 0.591710946340302 0.587204099843642 0.57083873639619 0.577667289794856 0.53897108410504 0.518063339075557 0.535618325882635 0.521906366683639 0.513030193558331 0.510864261478054 0.5114779758441 0.504093476821647 0.529934233963605 0.522313363186995 0.493948710198242 0.487587691514027 0.482166782755951 0.449065131537064 0.441231790152207 0.410431651037126 0.400929275030376 0.394615822414775 0.369310580911961 0.363646271781191 0.355188575713554 0.340450677690034 0.335589553268488 0.313512610594914 0.301245473798618 0.293850817910073 0.296120937420404 0.295662617825428 0.297157873027334 0.29488129784193 0.295243271142579 0.304428071657556 0.309407437492837 0.315471548749921 0.323125023389884 0.336282960389745 0.322793231174943 0.322952170579853 0.323701818892583 0.327763952860662 0.329006997964794 0.315865104315738 0.310911596985508 0.312502171786997 0.325026010075347 0.313361125764446 0.298247508687936 0.298852848962511 0.28740604950134 0.284031984821694 0.292875634548166 0.283008112194262 0.273409223395931 0.270700629099201 0.265830244227409 0.257991824480087 0.258181356516762 0.255054366924401 0.244205654729517 0.238582312089193 0.229372729086591 0.22776378303219 0.228035920901799 0.223721874308786 0.219976365248679 0.219166229180486 0.218575463065948 0.21845662111824
777.96 0.59018099673455 0.584691353474395 0.569084290345651 0.576125169932217 0.539336534312498 0.514995944702627 0.533404295756179 0.521594887419162 0.511473721632959 0.508526001017396 0.509409369133392 0.502747458405517 0.52707371261485 0.520362283823528 0.49123767721174 0.485586102899588 0.479323109061677 0.44785461803695 0.43898507897445 0.408689830639073 0.399395822615699 0.391927075570423 0.368360085383855 0.362714131938616 0.355775534586286 0.341062672406975 0.333745646698196 0.312850815031814 0.300419902443988 0.293432015532151 0.29527589698563 0.295963090893273 0.295551091701185 0.295404358929233 0.294449803031897 0.303247175036486 0.308312709018479 0.314364415043695 0.32018896678393 0.333830099255854 0.32351949235875 0.320593942376587 0.323645937845663 0.327811163797015 0.328109040622875 0.315668602433718 0.309640521196735 0.311174485200646 0.323578880423462 0.313746605224086 0.296232470765336 0.298032211113233 0.287016695811754 0.283773470418708 0.290543706088223 0.282336810763055 0.273618786069008 0.271438591879195 0.265024545952215 0.256807292938039 0.256442116244593 0.255364997529611 0.244247714836534 0.238558185191586 0.228047066723997 0.227625273602589 0.226978328758126 0.224037628821411 0.218741089742139 0.21833772233781 0.218760610489514 0.216811866084869
778.41 0.592710008549418 0.587642117009779 0.56955183821353 0.579106669434967 0.541775990267447 0.518911991686487 0.536640900412337 0.523338009097748 0.512899457287451 0.511632321164438 0.511822749920715 0.504925871935251 0.52860138818982 0.523488616927665 0.49317258583968 0.48804678566173 0.480889152458299 0.451771032236617 0.443176254998642 0.413015484251326 0.40111357867903 0.396444329403778 0.370146908330093 0.364235623286668 0.355239009949953 0.342310660456332 0.335588951694379 0.314528445771653 0.302428505754296 0.294829623695856 0.296900618151858 0.29601388388027 0.296306523260375 0.295935198242628 0.295350376610367 0.305605690513805 0.310466959098926 0.315991268745388 0.322642757541379 0.336386334990882 0.324463881819251 0.322656800062395 0.325912697729717 0.32974630783743 0.32925806450925 0.315342441871053 0.312704763683482 0.31305014114985 0.325680504082519 0.31430718742402 0.298486582441248 0.298566788962669 0.288853463588293 0.283895910938195 0.293021335209514 0.282582223049539 0.274858545502309 0.271873703087882 0.267180491677989 0.258689021598277 0.258000404599781 0.256322056876426 0.24494699934684 0.239262383130371 0.229396704552414 0.22818413088106 0.228297663542291 0.224429012573605 0.220780248344287 0.218962115777951 0.219757341010109 0.219015702387153
778.85 0.594402687507257 0.588851819451539 0.5729429566585 0.581027014196371 0.54522536033817 0.519926138882271 0.53855768644022 0.525480525240943 0.514746851772075 0.514301221307635 0.512740387893198 0.50666178372517 0.531443936244445 0.523561956976256 0.496520447976686 0.490908301307802 0.483330812676427 0.451300430019557 0.443227911285657 0.412510224222244 0.402413758204622 0.395556044092432 0.372289446862801 0.36609379007338 0.357462549908793 0.342466837727315 0.337527277342522 0.315163732877002 0.30271176192636 0.294954607946851 0.29648906044674 0.298314692001357 0.297394900174923 0.297499182288004 0.296064598785375 0.30583474799696 0.312547549561902 0.316870468203187 0.324991675060821 0.338120659749132 0.325448397235351 0.323508968915499 0.327785798506171 0.330676912763499 0.330630795751194 0.316742667825593 0.311875117806593 0.314248810064226 0.327065974495424 0.315371841907205 0.298986699968984 0.300917464316782 0.289339125956001 0.285398364361093 0.293474982938741 0.285168034551647 0.275791713688052 0.27161784621927 0.266243925336566 0.259466498603055 0.258391203760187 0.256542885633525 0.246909619946437 0.240333672199226 0.231802584630994 0.228395638660695 0.228916041907732 0.224893814222931 0.221222214327843 0.220677524099621 0.221013255663304 0.220471080524189
779.3 0.59634819507368 0.590721637656732 0.573174351020676 0.581892718988718 0.545345067076471 0.522955567904961 0.540553651200467 0.526483880232263 0.517447948879016 0.516051645086007 0.514799431242719 0.508396273619956 0.531749198613626 0.527814786445744 0.49834686994275 0.490675464091099 0.485450606892303 0.452908330939556 0.443496809245607 0.414994727702506 0.403452122102956 0.397273565910686 0.372596625160233 0.367192111075347 0.357595441458312 0.344277622826329 0.339237051861299 0.316740521956505 0.303959334134759 0.296041778816189 0.298584842662777 0.299382957358778 0.298638174419951 0.299287936275884 0.29700116105412 0.308103343063813 0.311121051081851 0.318148178952704 0.325129460818964 0.338312468320137 0.326816051734959 0.324555266700515 0.326730082992561 0.331685633628534 0.331139213659784 0.318639945971133 0.312807312222967 0.315168473140259 0.327750774185671 0.316293179056538 0.299578766318015 0.300738109484784 0.290057418967238 0.286122882965219 0.295048670319473 0.285976205486528 0.275699812777292 0.27361860464958 0.269933397449405 0.259524324070383 0.260082584014735 0.257722105040772 0.246823632583869 0.241439871928698 0.231546405749506 0.229641379379465 0.229794848934047 0.226236727817555 0.222227546065169 0.221705701459421 0.221812968088025 0.220823932924733
779.74 0.595793694811897 0.590689913140273 0.5725397912592 0.582423745964878 0.544184373607887 0.521405890550539 0.539567178496953 0.526579655788036 0.516354246467521 0.515003388580034 0.512780487375733 0.507007100976378 0.5332312851381 0.525413795055883 0.497358141997035 0.490380139572656 0.483133911719577 0.453673166560817 0.444870072414357 0.414447646502967 0.40319666848679 0.396890093822986 0.371618309014821 0.365182007182501 0.356773301922629 0.342895484096972 0.337180043326983 0.315264770751903 0.303322371520911 0.296024783843361 0.297710395991134 0.298175751287486 0.29725048752087 0.297663684577003 0.296070404373017 0.30621779952626 0.312656390714974 0.317417017978242 0.325080524669448 0.337447118969325 0.324590782521901 0.325001913268163 0.327391251681888 0.331287463468312 0.331777977006589 0.318182594200092 0.313418497697858 0.314597768574369 0.326984815966681 0.316905777232144 0.300597811787848 0.299795720184372 0.290234899202694 0.285822995714645 0.294482353223477 0.283904397502348 0.277605701658065 0.27313226644588 0.268621022584763 0.25946900453035 0.259112135785597 0.256751438226583 0.246784595853659 0.239441088923561 0.231962026832076 0.23012352792951 0.229956646512743 0.225840058564946 0.221952443016667 0.219531472794299 0.221091565003237 0.219245792605985
780.18 0.59441657577839 0.588712126548867 0.57105641856272 0.579431661937721 0.542484510545171 0.519720466778876 0.538017820178133 0.524963765489408 0.513105498931941 0.512575102224058 0.513255963135575 0.506479585787259 0.531354111081219 0.52354020099062 0.495950323594407 0.489998836261019 0.482464406104336 0.451533019914628 0.443602389390452 0.411609369281149 0.401745004115199 0.395077347220462 0.371629633905092 0.364446037388945 0.357423308319325 0.343158504707 0.33631771577175 0.314447568682567 0.301304373631183 0.295014654301941 0.297619525706928 0.29555464015515 0.297592818350938 0.296939117222884 0.296375375057508 0.304929205485092 0.31125837761129 0.315467073487925 0.322972949926136 0.335844254587521 0.32531533491407 0.32202142997885 0.325566557755349 0.330290289664141 0.329494160663935 0.316464214113016 0.311880091991863 0.314144378668443 0.325900097937276 0.314182784666156 0.2997009041836 0.300076163777252 0.288497890511174 0.28443821910461 0.292696297127006 0.283485097206939 0.275633784627114 0.272087598889389 0.266952525999857 0.259211831992261 0.258682893624311 0.255588272009336 0.246034815694109 0.239979001297471 0.2304008616839 0.229127772746031 0.22814005263737 0.224480355336139 0.220725682532812 0.2193942838823 0.221903560575084 0.219227971074765
780.63 0.593534852065662 0.588825685633937 0.572383004732045 0.580255519087902 0.541805422702401 0.520607064390216 0.538182792059404 0.524787943137371 0.514136235683217 0.514035077556475 0.51097289935479 0.505625175041063 0.53198985879852 0.524777145630776 0.495754919192175 0.488577398734885 0.483820139527448 0.453449107502833 0.442516993466356 0.412571324096759 0.402798736802213 0.395792137606875 0.370546200827551 0.365382805470793 0.356738747922587 0.343929459202959 0.337126317241824 0.314316198067513 0.302807770135336 0.294868444943687 0.297210284771794 0.297266104043801 0.296388948069456 0.297529600090681 0.295422109039634 0.304897157100032 0.31163571525695 0.316632489661576 0.324590521310568 0.338552287544875 0.325982798113054 0.323625878540292 0.32618927184025 0.329942192364372 0.328680997961683 0.31828484785994 0.311860867935716 0.313089158445869 0.326182090047646 0.314797873218663 0.29962652464873 0.299070212648732 0.289063736725455 0.28543333239743 0.293554474235559 0.282719522935832 0.275239626870453 0.272417225536666 0.267334388092254 0.258806394818107 0.25898904989553 0.257039677905313 0.245878787084134 0.239246335445643 0.230238663081521 0.22917368595664 0.228306824207174 0.224342089332073 0.221077466665032 0.218401000786387 0.220173615938253 0.21915048191478
781.07 0.594384867987375 0.587361309230883 0.570608588841594 0.579447501759308 0.541800230773645 0.518828397488104 0.539288121049828 0.524937866412509 0.513557960948975 0.512592848510777 0.510520866337022 0.505597765646092 0.530237445636252 0.523655268662473 0.494042737887341 0.490126006793981 0.481766185096463 0.450428767464883 0.442971800005889 0.412510286896254 0.401724737622013 0.394583544962338 0.371146838562726 0.364129649744578 0.356671431402892 0.343816788738682 0.335036225265888 0.315312423655045 0.301469288766442 0.294229570584064 0.295256308144822 0.297461552942677 0.297676402407501 0.29584350788352 0.296661355323154 0.304882757277446 0.310346251490258 0.315383268183655 0.322415307632607 0.336440539942879 0.326094703712089 0.321729031150368 0.325834629503563 0.331227212715969 0.329962339481704 0.316898084765616 0.31191643324812 0.312155406324154 0.325473168907562 0.314636222212456 0.298664784270127 0.298665056780383 0.287691784414604 0.283826773995379 0.292873067792472 0.283654314359644 0.274883441135824 0.272733443228168 0.267499540587895 0.259273493081486 0.257993929748066 0.256680399472317 0.245941192679811 0.239051210598812 0.230010538624659 0.228465348395921 0.228550511342748 0.225048851783536 0.221776274654123 0.220029074722633 0.219390550747724 0.21881166840148
781.52 0.595293531701015 0.588910226898044 0.572059101832635 0.582909350523791 0.542787675334047 0.522048889958307 0.540293956731194 0.52614066550894 0.51447172629056 0.514629151563448 0.513288831808564 0.507930106016856 0.529743773500711 0.526277716946501 0.496309704516137 0.487955127586584 0.485028835171996 0.453198767674686 0.443849239284214 0.41328858867953 0.40551303319414 0.396003563039598 0.372757095454297 0.365901348657616 0.356492284130232 0.343568571783756 0.337188689389474 0.315811830377896 0.302456857769816 0.295372762530364 0.296780842141184 0.297395184407413 0.297530935171971 0.296536585500865 0.296859859213984 0.30634983667639 0.311882497714317 0.316375865804887 0.322598128841376 0.338207254080409 0.32527243261024 0.325320251967443 0.326291034830835 0.33098218979302 0.331909645564677 0.317191975322082 0.312226219745256 0.314917982435035 0.326682322178706 0.314677830374853 0.299697305501879 0.300304164338282 0.28838560096746 0.285762377011089 0.293951589906418 0.284214144003475 0.275041239539179 0.272794932076746 0.268140064841532 0.259218607401552 0.258067835057919 0.256513563105065 0.246523579344964 0.241151334793929 0.22987158211629 0.229618761657871 0.229371805039283 0.225941128583416 0.222240101600987 0.221244380580253 0.220265829556823 0.219553797021212
781.96 0.59711919083498 0.590959867168689 0.574666950312549 0.582649795723967 0.544097117101826 0.522897065014968 0.54062866306097 0.526979880924765 0.516178125437309 0.515564785257975 0.515294545803161 0.509382977010615 0.532574978256282 0.526558502117037 0.498773916155864 0.491362786660695 0.484957122513823 0.455047424625432 0.445994671429065 0.414483973895036 0.404917277713856 0.398640306325229 0.370761248206459 0.366352133380207 0.358779722049171 0.344448009500943 0.337414488458788 0.315772925034499 0.303389734655565 0.296698619655178 0.298023436102632 0.298403965279205 0.298131611261098 0.298306119852412 0.297028884268155 0.305813913560301 0.313100252622433 0.318754621351923 0.325833971579657 0.339283122000579 0.326106759953772 0.324577515130654 0.328161084871827 0.331556483684995 0.331965385002658 0.319546963318511 0.313765813332002 0.316079854306491 0.327026420047866 0.316396301807066 0.299758550784698 0.301927155611141 0.289486321702016 0.285171666314321 0.295230000163795 0.285038606484459 0.277145133624507 0.273522429495319 0.268592584726229 0.261544767177182 0.258907723449942 0.258552315166003 0.247376771929718 0.241574379817751 0.231203784558488 0.229845082224221 0.229414559735724 0.226566682227141 0.222296704496016 0.221578222808458 0.220502411464932 0.220738187574865
782.4 0.594925069997942 0.592266959099983 0.574557807868803 0.584358297052794 0.544905800130289 0.522026918428707 0.54132981655067 0.52809736163815 0.516194277126125 0.515303146633962 0.515093669021058 0.510295929160298 0.532414022712968 0.525943903624037 0.497210078304223 0.491553676651522 0.486165797897937 0.454753756813181 0.445106939163345 0.413922180101038 0.404156144092868 0.396651983128833 0.372553672748713 0.367116913005697 0.357767682362202 0.345175979599826 0.338064363614014 0.316063731641803 0.304296397034082 0.29676521476471 0.297673344160261 0.298102926364117 0.297602984712604 0.297861600006592 0.298603527903685 0.307255426432344 0.312699494750731 0.316094971419431 0.325509808157345 0.338753874979298 0.326822878825766 0.324189001605529 0.328596875615664 0.332292801711676 0.331446713876139 0.317847557085952 0.314504024860774 0.31498741152853 0.327833913456367 0.315659991471499 0.300643624125378 0.30009893027534 0.288979251940377 0.286418527022641 0.296110005934101 0.284547763664071 0.275664807412609 0.273913359045834 0.269048442143696 0.259871102355772 0.259284475590562 0.258998773867298 0.24671152840607 0.241230939236069 0.231180553242928 0.230228703117083 0.230573090994048 0.225872268958299 0.222530997054786 0.220909493712955 0.222053281167341 0.220551838776298
782.85 0.594944480034723 0.586808130241589 0.570862201405831 0.579243802333859 0.541339924256883 0.519249945924912 0.536890825032366 0.52341813716006 0.513177172041443 0.510964403600879 0.513009749012966 0.504293831962259 0.529209849803758 0.521984061011553 0.494964572852659 0.489332634841327 0.482065063493236 0.450452732811131 0.440892841839129 0.41222275927864 0.401961274799133 0.394627106712237 0.371142595827229 0.363978869212906 0.355567037759543 0.341836733200339 0.335817892242149 0.314691494464489 0.300360561729524 0.293888893589397 0.296709620265287 0.295252209619853 0.296095781330631 0.295109677194174 0.295707004808185 0.304367314345571 0.309458004679835 0.316242062403643 0.322124993847009 0.337311223917229 0.323897150850765 0.322187191868408 0.324887546984373 0.329498730463276 0.32924374874434 0.317064738533759 0.31074941047878 0.312151976169136 0.324816088718113 0.313111891018734 0.298938262328162 0.297707985379827 0.288254784053831 0.285518790247993 0.293027362008518 0.28306976162509 0.27429015337987 0.271306665573371 0.267334238488162 0.258758198642778 0.25706324680938 0.255777957836984 0.245162973680318 0.238141805513284 0.228663883313332 0.228086045439715 0.226761974281011 0.223509731627641 0.220421347669169 0.219579075669404 0.219375274541606 0.218268329927926
783.29 0.584579869471357 0.579881470580847 0.561533288329307 0.572896354053059 0.535370734002941 0.511468161254115 0.528900081540422 0.516794650233004 0.508017610877586 0.50588350963121 0.506673276690292 0.499693223031727 0.523030849484494 0.517179135882406 0.488738252883177 0.481662373131752 0.476171525907875 0.445236631064863 0.435461057371086 0.40647540917099 0.396479058262592 0.389810160658904 0.365889436986276 0.359140576854527 0.35103800493296 0.338160718764216 0.331280953577157 0.309744054917105 0.297909927205623 0.290358907204086 0.291099498763236 0.292204175511899 0.292964371604472 0.292474509485607 0.290926617061444 0.301538606443419 0.305882592106486 0.311158194127759 0.318579649105709 0.33198149503155 0.320014966498326 0.318626080222017 0.320784951252667 0.324473046833457 0.325235089272288 0.311981473537635 0.308684387629715 0.30899128491613 0.320906945981119 0.309884397358731 0.294200106846944 0.295345707398542 0.284411016872097 0.280148223379976 0.289171151937378 0.27906368100314 0.271937486844456 0.267920321371234 0.262590688333454 0.254671993136162 0.254980244568941 0.252268292893945 0.243074194999662 0.235612412005179 0.227388706560182 0.224857190490062 0.224729646254249 0.221409587359376 0.217680712506485 0.2158641085803 0.217182142077566 0.216641908487773
